activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,158296,[],CHEMBL674997,Equilibrium dissociation constant (KD) for Competitive binding between [3H]WIN-35428 and the compound at human transporter-hDAT,B,,,BAO_0000034,BAO_0000357,single protein format,COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1,,,CHEMBL1130764,Bioorg. Med. Chem. Lett.,1998.0,"{'bei': '18.14', 'le': '0.34', 'lle': '1.99', 'sei': '15.39'}",CHEMBL637,VENLAFAXINE,CHEMBL637,5.03,0,http://www.openphacts.org/units/Nanomolar,283386,=,1,1,=,,Kd,nM,,9300.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Kd,nM,UO_0000065,,9300.0
,159504,[],CHEMBL674997,Equilibrium dissociation constant (KD) for Competitive binding between [3H]WIN-35428 and the compound at human transporter-hDAT,B,,,BAO_0000034,BAO_0000357,single protein format,CN(C)C[C@@H](c1ccc2ccccc2c1)[C@@H](O)c1ccccc1.Cl,,,CHEMBL1130764,Bioorg. Med. Chem. Lett.,1998.0,"{'bei': '23.43', 'le': '0.42', 'lle': '2.93', 'sei': '30.49'}",CHEMBL539050,,CHEMBL1189597,7.16,0,http://www.openphacts.org/units/Nanomolar,283383,=,1,1,=,,Kd,nM,,70.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Kd,nM,UO_0000065,,70.0
,163257,[],CHEMBL674997,Equilibrium dissociation constant (KD) for Competitive binding between [3H]WIN-35428 and the compound at human transporter-hDAT,B,,,BAO_0000034,BAO_0000357,single protein format,Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1,,,CHEMBL1130764,Bioorg. Med. Chem. Lett.,1998.0,"{'bei': '19.16', 'le': '0.36', 'lle': '2.98', 'sei': '15.89'}",CHEMBL490,PAROXETINE,CHEMBL490,6.31,0,http://www.openphacts.org/units/Nanomolar,283384,=,1,1,=,,Kd,nM,,490.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Kd,nM,UO_0000065,,490.0
,163264,[],CHEMBL674997,Equilibrium dissociation constant (KD) for Competitive binding between [3H]WIN-35428 and the compound at human transporter-hDAT,B,,,BAO_0000034,BAO_0000357,single protein format,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,,,CHEMBL1130764,Bioorg. Med. Chem. Lett.,1998.0,"{'bei': '24.82', 'le': '0.52', 'lle': '2.42', 'sei': '63.19'}",CHEMBL809,SERTRALINE,CHEMBL809,7.60,0,http://www.openphacts.org/units/Nanomolar,283388,=,1,1,=,,Kd,nM,,25.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Kd,nM,UO_0000065,,25.0
,166864,[],CHEMBL674997,Equilibrium dissociation constant (KD) for Competitive binding between [3H]WIN-35428 and the compound at human transporter-hDAT,B,,,BAO_0000034,BAO_0000357,single protein format,CN(C)C[C@@H](c1ccc2ccccc2c1)[C@@H](O)C(C)(C)C.Cl,,,CHEMBL1130764,Bioorg. Med. Chem. Lett.,1998.0,"{'bei': '22.66', 'le': '0.42', 'lle': '2.58', 'sei': '27.56'}",CHEMBL543925,,CHEMBL1192648,6.47,0,http://www.openphacts.org/units/Nanomolar,283390,=,1,1,=,,Kd,nM,,340.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Kd,nM,UO_0000065,,340.0
,168213,[],CHEMBL674997,Equilibrium dissociation constant (KD) for Competitive binding between [3H]WIN-35428 and the compound at human transporter-hDAT,B,,,BAO_0000034,BAO_0000357,single protein format,CN(C)C[C@@H](c1ccccc1)[C@@H](O)C(C)(C)C.Cl,,,CHEMBL1130764,Bioorg. Med. Chem. Lett.,1998.0,"{'bei': '19.84', 'le': '0.38', 'lle': '1.93', 'sei': '19.90'}",CHEMBL542501,,CHEMBL1191406,4.67,0,http://www.openphacts.org/units/Nanomolar,283382,=,1,1,=,,Kd,nM,,21400.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Kd,nM,UO_0000065,,21400.0
,169381,[],CHEMBL674997,Equilibrium dissociation constant (KD) for Competitive binding between [3H]WIN-35428 and the compound at human transporter-hDAT,B,,,BAO_0000034,BAO_0000357,single protein format,Cc1cc(C)c([C@H](O)[C@@H](CN)c2ccccc2)c(C)c1.Cl,,,CHEMBL1130764,Bioorg. Med. Chem. Lett.,1998.0,"{'bei': '24.01', 'le': '0.44', 'lle': '3.08', 'sei': '13.99'}",CHEMBL539054,,CHEMBL1189599,6.47,0,http://www.openphacts.org/units/Nanomolar,283393,=,1,1,=,,Kd,nM,,340.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Kd,nM,UO_0000065,,340.0
,170550,[],CHEMBL676000,Equilibrium dissociation constant (KD) for Competitive binding between [3H]WIN-35428 and the compound at human transporter -hDAT,B,,,BAO_0000034,BAO_0000357,single protein format,CN(C)C[C@@H](c1ccccc1)[C@@H](O)c1ccccc1.Cl,,,CHEMBL1130764,Bioorg. Med. Chem. Lett.,1998.0,"{'bei': '19.27', 'le': '0.35', 'lle': '1.85', 'sei': '20.97'}",CHEMBL556025,,CHEMBL1196162,4.92,0,http://www.openphacts.org/units/Nanomolar,283377,=,1,1,=,,Kd,nM,,12000.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Kd,nM,UO_0000065,,12000.0
,171755,[],CHEMBL674997,Equilibrium dissociation constant (KD) for Competitive binding between [3H]WIN-35428 and the compound at human transporter-hDAT,B,,,BAO_0000034,BAO_0000357,single protein format,Cl.NC[C@@H](c1ccc2ccccc2c1)[C@@H](O)c1ccccc1,,,CHEMBL1130764,Bioorg. Med. Chem. Lett.,1998.0,"{'bei': '24.71', 'le': '0.45', 'lle': '3.23', 'sei': '14.82'}",CHEMBL539564,,CHEMBL1189841,6.85,0,http://www.openphacts.org/units/Nanomolar,283381,=,1,1,=,,Kd,nM,,140.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Kd,nM,UO_0000065,,140.0
,171762,[],CHEMBL674997,Equilibrium dissociation constant (KD) for Competitive binding between [3H]WIN-35428 and the compound at human transporter-hDAT,B,,,BAO_0000034,BAO_0000357,single protein format,CCOc1ccccc1OCC1CNCCO1,,,CHEMBL1130764,Bioorg. Med. Chem. Lett.,1998.0,"{'bei': '28.70', 'le': '0.55', 'lle': '5.36', 'sei': '17.14'}",CHEMBL306700,VILOXAZINE,CHEMBL306700,6.81,0,http://www.openphacts.org/units/Nanomolar,283385,=,1,1,=,,Kd,nM,,155.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Kd,nM,UO_0000065,,155.0
,175251,[],CHEMBL674997,Equilibrium dissociation constant (KD) for Competitive binding between [3H]WIN-35428 and the compound at human transporter-hDAT,B,,,BAO_0000034,BAO_0000357,single protein format,COc1ccc([C@H](CN(C)C)[C@@H](O)C2CCCCC2)cc1.Cl,,,CHEMBL1130764,Bioorg. Med. Chem. Lett.,1998.0,"{'bei': '18.72', 'le': '0.35', 'lle': '2.18', 'sei': '16.68'}",CHEMBL538053,,CHEMBL1189108,5.46,0,http://www.openphacts.org/units/Nanomolar,283394,=,1,1,=,,Kd,nM,,3500.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Kd,nM,UO_0000065,,3500.0
,175258,[],CHEMBL674997,Equilibrium dissociation constant (KD) for Competitive binding between [3H]WIN-35428 and the compound at human transporter-hDAT,B,,,BAO_0000034,BAO_0000357,single protein format,Cl.NC[C@@H](c1ccccc1)[C@@H](O)c1ccccc1,,,CHEMBL1130764,Bioorg. Med. Chem. Lett.,1998.0,"{'bei': '20.32', 'le': '0.37', 'lle': '2.16', 'sei': '9.99'}",CHEMBL542746,,CHEMBL1191623,4.62,0,http://www.openphacts.org/units/Nanomolar,283378,=,1,1,=,,Kd,nM,,24000.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Kd,nM,UO_0000065,,24000.0
,180317,[],CHEMBL674997,Equilibrium dissociation constant (KD) for Competitive binding between [3H]WIN-35428 and the compound at human transporter-hDAT,B,,,BAO_0000034,BAO_0000357,single protein format,CC(C)(C)[C@H](O)[C@@H](CN)c1ccc2ccccc2c1.Cl,,,CHEMBL1130764,Bioorg. Med. Chem. Lett.,1998.0,"{'bei': '17.75', 'le': '0.33', 'lle': '1.28', 'sei': '9.88'}",CHEMBL545557,,CHEMBL1194054,4.57,0,http://www.openphacts.org/units/Nanomolar,283392,=,1,1,=,,Kd,nM,,27000.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Kd,nM,UO_0000065,,27000.0
,184101,[],CHEMBL674129,Inhibitory concentration against [3H]dopamine uptake,F,,,BAO_0000190,BAO_0000019,assay format,CN1C2CCC1[C@H](C(=O)C(F)(F)F)[C@@H](c1ccc(Cl)cc1)C2,,,CHEMBL1159182,Bioorg. Med. Chem. Lett.,1993.0,,CHEMBL28376,,CHEMBL28376,6.42,0,http://www.openphacts.org/units/Nanomolar,37817,=,1,1,=,,IC50,nM,,377.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,377.0
,184102,[],CHEMBL674120,Displacement of [3H]mazindol from dopamine transporter,B,,,BAO_0000190,BAO_0000357,single protein format,CN1C2CCC1[C@H](C(=O)C(F)(F)F)[C@@H](c1ccc(Cl)cc1)C2,,,CHEMBL1159182,Bioorg. Med. Chem. Lett.,1993.0,"{'bei': '17.86', 'le': '0.37', 'lle': '1.88', 'sei': '29.17'}",CHEMBL28376,,CHEMBL28376,5.92,0,http://www.openphacts.org/units/Nanomolar,37817,=,1,1,=,,IC50,nM,,1190.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,1190.0
,184111,[],CHEMBL674129,Inhibitory concentration against [3H]dopamine uptake,F,,,BAO_0000190,BAO_0000019,assay format,CN1C2CCC1[C@@H](/C=C/Cl)[C@@H](c1ccc(Cl)cc1)C2,,,CHEMBL1159182,Bioorg. Med. Chem. Lett.,1993.0,,CHEMBL28394,,CHEMBL28394,9.00,0,http://www.openphacts.org/units/Nanomolar,37814,=,1,1,=,,IC50,nM,,0.99,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,0.99
,184112,[],CHEMBL674120,Displacement of [3H]mazindol from dopamine transporter,B,,,BAO_0000190,BAO_0000357,single protein format,CN1C2CCC1[C@@H](/C=C/Cl)[C@@H](c1ccc(Cl)cc1)C2,,,CHEMBL1159182,Bioorg. Med. Chem. Lett.,1993.0,"{'bei': '31.88', 'le': '0.68', 'lle': '4.78', 'sei': '291.47'}",CHEMBL28394,,CHEMBL28394,9.44,0,http://www.openphacts.org/units/Nanomolar,37814,=,1,1,=,,IC50,nM,,0.36,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,0.36
,184113,[],CHEMBL675532,Binding constant for [3H]dopamine uptake was calculated from the Cheng-Prusoff relationship,B,,,BAO_0000192,BAO_0000357,single protein format,CN1C2CCC1[C@@H](/C=C/Cl)[C@@H](c1ccc(Cl)cc1)C2,,,CHEMBL1159182,Bioorg. Med. Chem. Lett.,1993.0,"{'bei': '30.57', 'le': '0.65', 'lle': '4.40', 'sei': '279.49'}",CHEMBL28394,,CHEMBL28394,9.06,0,http://www.openphacts.org/units/Nanomolar,37814,=,1,1,=,,Ki,nM,,0.88,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,nM,UO_0000065,,0.88
,184114,[],CHEMBL675533,Binding constant for the ability to displace [3H]mazindol to dopamine receptor was calculated from the Cheng-Prusoff relationship,B,,,BAO_0000192,BAO_0000357,single protein format,CN1C2CCC1[C@@H](/C=C/Cl)[C@@H](c1ccc(Cl)cc1)C2,,,CHEMBL1159182,Bioorg. Med. Chem. Lett.,1993.0,"{'bei': '32.60', 'le': '0.69', 'lle': '5.00', 'sei': '298.07'}",CHEMBL28394,,CHEMBL28394,9.66,0,http://www.openphacts.org/units/Nanomolar,37814,=,1,1,=,,Ki,nM,,0.22,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,nM,UO_0000065,,0.22
,186863,[],CHEMBL674129,Inhibitory concentration against [3H]dopamine uptake,F,,,BAO_0000190,BAO_0000019,assay format,CC[C@@H]1C2CCC(C[C@@H]1c1ccc(Cl)cc1)N2C,,,CHEMBL1159182,Bioorg. Med. Chem. Lett.,1993.0,,CHEMBL27336,,CHEMBL27336,8.59,0,http://www.openphacts.org/units/Nanomolar,37825,=,1,1,=,,IC50,nM,,2.6,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,2.6
,186864,[],CHEMBL674120,Displacement of [3H]mazindol from dopamine transporter,B,,,BAO_0000190,BAO_0000357,single protein format,CC[C@@H]1C2CCC(C[C@@H]1c1ccc(Cl)cc1)N2C,,,CHEMBL1159182,Bioorg. Med. Chem. Lett.,1993.0,"{'bei': '32.05', 'le': '0.64', 'lle': '4.14', 'sei': '260.99'}",CHEMBL27336,,CHEMBL27336,8.46,0,http://www.openphacts.org/units/Nanomolar,37825,=,1,1,=,,IC50,nM,,3.5,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,3.5
,190517,[],CHEMBL674129,Inhibitory concentration against [3H]dopamine uptake,F,,,BAO_0000190,BAO_0000019,assay format,COC(=O)C1C2CC[C@H](C[C@@H]1c1ccc(Cl)cc1)N2C,,,CHEMBL1159182,Bioorg. Med. Chem. Lett.,1993.0,,CHEMBL610897,,CHEMBL610897,8.49,0,http://www.openphacts.org/units/Nanomolar,37812,=,1,1,=,,IC50,nM,,3.2,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,3.2
,190518,[],CHEMBL674119,Ability to displace [3H]mazindol from dopamine transporter,B,,,BAO_0000190,BAO_0000357,single protein format,COC(=O)C1C2CC[C@H](C[C@@H]1c1ccc(Cl)cc1)N2C,,,CHEMBL1159182,Bioorg. Med. Chem. Lett.,1993.0,"{'bei': '29.85', 'le': '0.60', 'lle': '5.69', 'sei': '29.69'}",CHEMBL610897,,CHEMBL610897,8.77,0,http://www.openphacts.org/units/Nanomolar,37812,=,1,1,=,,IC50,nM,,1.7,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,1.7
,190519,[],CHEMBL674129,Inhibitory concentration against [3H]dopamine uptake,F,,,BAO_0000190,BAO_0000019,assay format,C=C[C@@H]1C2CCC(C[C@@H]1c1ccc(Cl)cc1)N2C,,,CHEMBL1159182,Bioorg. Med. Chem. Lett.,1993.0,,CHEMBL281288,,CHEMBL281288,8.55,0,http://www.openphacts.org/units/Nanomolar,37823,=,1,1,=,,IC50,nM,,2.8,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,2.8
,190520,[],CHEMBL674118,Ability to displace [3H]-Mazindol from dopamine receptor,B,,,BAO_0000190,BAO_0000357,single protein format,C=C[C@@H]1C2CCC(C[C@@H]1c1ccc(Cl)cc1)N2C,,,CHEMBL1159182,Bioorg. Med. Chem. Lett.,1993.0,"{'bei': '34.07', 'le': '0.68', 'lle': '4.83', 'sei': '275.33'}",CHEMBL281288,,CHEMBL281288,8.92,0,http://www.openphacts.org/units/Nanomolar,37823,=,1,1,=,,IC50,nM,,1.2,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,1.2
not isolated,190521,[],CHEMBL678067,Inhibitory concentration required for [3H]dopamine uptake; not being isolated,F,,,BAO_0000190,BAO_0000019,assay format,CN1C2CCC1[C@@H](C(=O)C(F)(F)F)[C@@H](c1ccc(Cl)cc1)C2,,,CHEMBL1159182,Bioorg. Med. Chem. Lett.,1993.0,,CHEMBL282332,,CHEMBL282332,,0,http://www.openphacts.org/units/Nanomolar,37816,,1,0,,,IC50,nM,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,
not isolated,190522,[],CHEMBL674121,Ability to displace [3H]mazindol to dopamine receptor; not being isolated,B,,,BAO_0000190,BAO_0000357,single protein format,CN1C2CCC1[C@@H](C(=O)C(F)(F)F)[C@@H](c1ccc(Cl)cc1)C2,,,CHEMBL1159182,Bioorg. Med. Chem. Lett.,1993.0,,CHEMBL282332,,CHEMBL282332,,0,http://www.openphacts.org/units/Nanomolar,37816,,1,0,,,IC50,nM,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,
,191806,[],CHEMBL674129,Inhibitory concentration against [3H]dopamine uptake,F,,,BAO_0000190,BAO_0000019,assay format,CN1C2CCC1[C@H](C=CCl)[C@@H](c1ccc(Cl)cc1)C2,,,CHEMBL1159182,Bioorg. Med. Chem. Lett.,1993.0,,CHEMBL2115570,,CHEMBL2115570,7.72,0,http://www.openphacts.org/units/Nanomolar,37821,=,1,1,=,,IC50,nM,,19.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,19.0
,191807,[],CHEMBL674120,Displacement of [3H]mazindol from dopamine transporter,B,,,BAO_0000190,BAO_0000357,single protein format,CN1C2CCC1[C@H](C=CCl)[C@@H](c1ccc(Cl)cc1)C2,,,CHEMBL1159182,Bioorg. Med. Chem. Lett.,1993.0,"{'bei': '25.72', 'le': '0.55', 'lle': '2.96', 'sei': '235.18'}",CHEMBL2115570,,CHEMBL2115570,7.62,0,http://www.openphacts.org/units/Nanomolar,37821,=,1,1,=,,IC50,nM,,24.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,24.0
,194056,[],CHEMBL674129,Inhibitory concentration against [3H]dopamine uptake,F,,,BAO_0000190,BAO_0000019,assay format,CN1C2CCC1[C@@H](/C=C/Cl)[C@@H](c1ccc(Cl)cc1)C2,,,CHEMBL1159182,Bioorg. Med. Chem. Lett.,1993.0,,CHEMBL28394,,CHEMBL28394,8.89,0,http://www.openphacts.org/units/Nanomolar,37824,=,1,1,=,,IC50,nM,,1.3,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,1.3
,194057,[],CHEMBL674120,Displacement of [3H]mazindol from dopamine transporter,B,,,BAO_0000190,BAO_0000357,single protein format,CN1C2CCC1[C@@H](/C=C/Cl)[C@@H](c1ccc(Cl)cc1)C2,,,CHEMBL1159182,Bioorg. Med. Chem. Lett.,1993.0,"{'bei': '30.84', 'le': '0.66', 'lle': '4.48', 'sei': '282.00'}",CHEMBL28394,,CHEMBL28394,9.14,0,http://www.openphacts.org/units/Nanomolar,37824,=,1,1,=,,IC50,nM,,0.73,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,0.73
,197444,[],CHEMBL674129,Inhibitory concentration against [3H]dopamine uptake,F,,,BAO_0000190,BAO_0000019,assay format,CN1C2CCC1[C@@H]([C@@H](O)C(F)(F)F)[C@@H](c1ccc(Cl)cc1)C2,,,CHEMBL1159182,Bioorg. Med. Chem. Lett.,1993.0,,CHEMBL27586,,CHEMBL27586,7.98,0,http://www.openphacts.org/units/Nanomolar,37820,=,1,1,=,,IC50,nM,,10.5,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,10.5
,197445,[],CHEMBL674120,Displacement of [3H]mazindol from dopamine transporter,B,,,BAO_0000190,BAO_0000357,single protein format,CN1C2CCC1[C@@H]([C@@H](O)C(F)(F)F)[C@@H](c1ccc(Cl)cc1)C2,,,CHEMBL1159182,Bioorg. Med. Chem. Lett.,1993.0,"{'bei': '24.08', 'le': '0.50', 'lle': '4.21', 'sei': '34.24'}",CHEMBL27586,,CHEMBL27586,8.04,0,http://www.openphacts.org/units/Nanomolar,37820,=,1,1,=,,IC50,nM,,9.2,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,9.2
,209479,[],CHEMBL674129,Inhibitory concentration against [3H]dopamine uptake,F,,,BAO_0000190,BAO_0000019,assay format,CN1C2CCC1[C@H](C(O)C(F)(F)F)[C@@H](c1ccc(Cl)cc1)C2,,,CHEMBL1159182,Bioorg. Med. Chem. Lett.,1993.0,,CHEMBL285342,,CHEMBL285342,6.28,0,http://www.openphacts.org/units/Nanomolar,37822,=,1,1,=,,IC50,nM,,525.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,525.0
,209480,[],CHEMBL674120,Displacement of [3H]mazindol from dopamine transporter,B,,,BAO_0000190,BAO_0000357,single protein format,CN1C2CCC1[C@H](C(O)C(F)(F)F)[C@@H](c1ccc(Cl)cc1)C2,,,CHEMBL1159182,Bioorg. Med. Chem. Lett.,1993.0,"{'bei': '17.85', 'le': '0.37', 'lle': '2.13', 'sei': '25.38'}",CHEMBL285342,,CHEMBL285342,5.96,0,http://www.openphacts.org/units/Nanomolar,37822,=,1,1,=,,IC50,nM,,1105.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,1105.0
not isolated,216516,[],CHEMBL678067,Inhibitory concentration required for [3H]dopamine uptake; not being isolated,F,,,BAO_0000190,BAO_0000019,assay format,CN1C2CCC1[C@@H]([C@H](O)C(F)(F)F)[C@@H](c1ccc(Cl)cc1)C2,,,CHEMBL1159182,Bioorg. Med. Chem. Lett.,1993.0,,CHEMBL285611,,CHEMBL285611,,0,http://www.openphacts.org/units/Nanomolar,37819,,1,0,,,IC50,nM,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,
not isolated,216517,[],CHEMBL674121,Ability to displace [3H]mazindol to dopamine receptor; not being isolated,B,,,BAO_0000190,BAO_0000357,single protein format,CN1C2CCC1[C@@H]([C@H](O)C(F)(F)F)[C@@H](c1ccc(Cl)cc1)C2,,,CHEMBL1159182,Bioorg. Med. Chem. Lett.,1993.0,,CHEMBL285611,,CHEMBL285611,,0,http://www.openphacts.org/units/Nanomolar,37819,,1,0,,,IC50,nM,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,
,216519,[],CHEMBL674129,Inhibitory concentration against [3H]dopamine uptake,F,,,BAO_0000190,BAO_0000019,assay format,COC(=O)[C@@H]1C2CCC(C[C@@H]1C(=O)Oc1ccccc1)N2C,,,CHEMBL1159182,Bioorg. Med. Chem. Lett.,1993.0,,CHEMBL120901,,CHEMBL120901,6.46,0,http://www.openphacts.org/units/Nanomolar,37815,=,1,1,=,,IC50,nM,,350.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,350.0
,216520,[],CHEMBL674120,Displacement of [3H]mazindol from dopamine transporter,B,,,BAO_0000190,BAO_0000357,single protein format,COC(=O)[C@@H]1C2CCC(C[C@@H]1C(=O)Oc1ccccc1)N2C,,,CHEMBL1159182,Bioorg. Med. Chem. Lett.,1993.0,"{'bei': '20.80', 'le': '0.39', 'lle': '4.45', 'sei': '11.30'}",CHEMBL120901,,CHEMBL120901,6.31,0,http://www.openphacts.org/units/Nanomolar,37815,=,1,1,=,,IC50,nM,,490.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,490.0
,217762,[],CHEMBL674129,Inhibitory concentration against [3H]dopamine uptake,F,,,BAO_0000190,BAO_0000019,assay format,CN1C2CCC1[C@H](C=CCl)[C@@H](c1ccc(Cl)cc1)C2,,,CHEMBL1159182,Bioorg. Med. Chem. Lett.,1993.0,,CHEMBL2115570,,CHEMBL2115570,7.80,0,http://www.openphacts.org/units/Nanomolar,37813,=,1,1,=,,IC50,nM,,16.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,16.0
,217763,[],CHEMBL674120,Displacement of [3H]mazindol from dopamine transporter,B,,,BAO_0000190,BAO_0000357,single protein format,CN1C2CCC1[C@H](C=CCl)[C@@H](c1ccc(Cl)cc1)C2,,,CHEMBL1159182,Bioorg. Med. Chem. Lett.,1993.0,"{'bei': '26.14', 'le': '0.56', 'lle': '3.08', 'sei': '239.03'}",CHEMBL2115570,,CHEMBL2115570,7.75,0,http://www.openphacts.org/units/Nanomolar,37813,=,1,1,=,,IC50,nM,,18.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,18.0
,218961,[],CHEMBL674129,Inhibitory concentration against [3H]dopamine uptake,F,,,BAO_0000190,BAO_0000019,assay format,CN1C2CCC1[C@H](C(O)C(F)(F)F)[C@@H](c1ccc(Cl)cc1)C2,,,CHEMBL1159182,Bioorg. Med. Chem. Lett.,1993.0,,CHEMBL285342,,CHEMBL285342,6.90,0,http://www.openphacts.org/units/Nanomolar,37818,=,1,1,=,,IC50,nM,,125.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,125.0
,218962,[],CHEMBL674120,Displacement of [3H]mazindol from dopamine transporter,B,,,BAO_0000190,BAO_0000357,single protein format,CN1C2CCC1[C@H](C(O)C(F)(F)F)[C@@H](c1ccc(Cl)cc1)C2,,,CHEMBL1159182,Bioorg. Med. Chem. Lett.,1993.0,"{'bei': '20.31', 'le': '0.42', 'lle': '2.95', 'sei': '28.89'}",CHEMBL285342,,CHEMBL285342,6.78,0,http://www.openphacts.org/units/Nanomolar,37818,=,1,1,=,,IC50,nM,,166.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,166.0
,228139,[],CHEMBL678069,Affinity to displace binding of [3H]WIN-35428 to dopamine transporter,B,,,BAO_0000192,BAO_0000357,single protein format,c1ccc(CC(c2ccccc2)c2ccncc2)cc1,,,CHEMBL1136563,Bioorg. Med. Chem. Lett.,2003.0,"{'bei': '27.01', 'le': '0.48', 'lle': '2.54', 'sei': '54.34'}",CHEMBL342055,,CHEMBL342055,7.00,0,http://www.openphacts.org/units/Nanomolar,290042,=,1,1,=,,Ki,nM,,99.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,uM,UO_0000065,,0.099
,228140,[],CHEMBL675536,Inhibition of [3H]DA uptake evaluated at the dopamine transporter,B,,,BAO_0000192,BAO_0000357,single protein format,c1ccc(CC(c2ccccc2)c2ccncc2)cc1,,,CHEMBL1136563,Bioorg. Med. Chem. Lett.,2003.0,"{'bei': '25.37', 'le': '0.45', 'lle': '2.12', 'sei': '51.05'}",CHEMBL342055,,CHEMBL342055,6.58,0,http://www.openphacts.org/units/Nanomolar,290042,=,1,1,=,,Ki,nM,,263.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,uM,UO_0000065,,0.263
,228143,[],CHEMBL678069,Affinity to displace binding of [3H]WIN-35428 to dopamine transporter,B,,,BAO_0000192,BAO_0000357,single protein format,c1ccc(Cc2ccncc2)cc1,,,CHEMBL1136563,Bioorg. Med. Chem. Lett.,2003.0,,CHEMBL357322,,CHEMBL357322,,0,http://www.openphacts.org/units/Nanomolar,290039,>,1,1,>,,Ki,nM,,10000.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,uM,UO_0000065,,10.0
